timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478503867.90,-0.041106,-1.517067,-0.974562,-1.590380,0.398035,-0.971526,-0.002207,0.998557,-0.053658,-0.370352,0.119653,-0.241218,15.288879,41.778259,10.062012,,,,,,
1478503867.92,-0.602511,-1.546369,-1.540631,-1.749304,0.068801,-0.272522,-0.013842,0.999702,-0.020124,-0.556760,-0.074546,-0.429262,13.938416,41.027832,10.802246,,,,,,
1478503867.94,-2.761721,-1.551703,2.585191,-2.007353,-0.122357,0.682272,-0.007079,0.999818,0.017731,-0.682618,-0.179856,-0.405533,13.191406,41.025940,12.296631,,,,,,
1478503867.96,2.902110,-1.510316,1.962446,-2.033832,0.343426,1.259440,0.014337,0.998172,0.058718,-0.549478,-0.064792,-0.150667,13.718262,39.296143,15.376465,,,,,,
1478503867.98,2.745999,-1.468036,1.795724,-1.640232,0.543029,1.291106,0.039530,0.994725,0.094657,-0.005502,0.080745,0.019799,14.242188,37.793823,16.731079,,,,,,
1478503868.00,2.690892,-1.433115,1.728490,-1.349938,0.628871,0.913608,0.059784,0.990537,0.123541,0.506363,0.437060,0.031976,14.242188,37.793823,16.731079,,,,,,
1478503868.02,2.716991,-1.404766,1.743001,-1.386748,0.465407,0.234505,0.068083,0.986249,0.150593,0.932741,0.579746,-0.249256,15.142395,36.741272,18.163330,,,,,,
1478503868.04,2.784138,-1.374771,1.809446,-1.750728,0.019245,0.097992,0.068149,0.980848,0.182461,0.557400,-0.232741,-0.434658,15.443359,35.312622,20.416260,,,,,,
1478503868.06,2.782901,-1.337547,1.806458,-1.586895,0.028825,0.991993,0.081142,0.972920,0.216430,0.001363,-0.350865,-0.225860,15.069824,34.936035,21.613770,,,,,,
1478503868.08,2.717638,-1.311569,1.743801,-0.449237,-0.392130,1.283107,0.105447,0.966588,0.233640,-0.070459,-0.068029,-0.048307,16.043701,33.734253,22.521606,,,,,,
1478503868.10,2.622177,-1.302667,1.655488,0.331958,-0.528391,1.155609,0.131503,0.964268,0.229986,-0.100970,0.059780,0.016703,16.043701,33.734253,22.521606,,,,,,
1478503868.12,2.551580,-1.294578,1.590048,-0.148952,-0.282835,0.858797,0.151733,0.962094,0.226611,-0.074661,0.142902,-0.044345,16.867249,32.908325,22.828247,,,,,,
